codec,generator,label,language,license,path,source_id,speaker_id,split,condition,condition_detail
opus_16k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9692093.wav,LA_E_9692093,LA_0028,test,opus_16k,opus@16k
opus_32k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9692093.wav,LA_E_9692093,LA_0028,test,opus_32k,opus@32k
g711_ulaw,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9692093.wav,LA_E_9692093,LA_0028,test,g711_ulaw,g711_ulaw
narrowband_8k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9692093.wav,LA_E_9692093,LA_0028,test,narrowband_8k,narrowband
noise_10db,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9692093.wav,LA_E_9692093,LA_0028,test,noise_10db,noise 10 dB SNR
clean,A19,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_6579718.wav,LA_E_6579718,LA_0035,test,clean,unmodified
opus_16k,A19,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_6579718.wav,LA_E_6579718,LA_0035,test,opus_16k,opus@16k
opus_32k,A19,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_6579718.wav,LA_E_6579718,LA_0035,test,opus_32k,opus@32k
g711_ulaw,A19,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_6579718.wav,LA_E_6579718,LA_0035,test,g711_ulaw,g711_ulaw
narrowband_8k,A19,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_6579718.wav,LA_E_6579718,LA_0035,test,narrowband_8k,narrowband
noise_10db,A19,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_6579718.wav,LA_E_6579718,LA_0035,test,noise_10db,noise 10 dB SNR
clean,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_2730283.wav,LA_E_2730283,LA_0014,test,clean,unmodified
opus_16k,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_2730283.wav,LA_E_2730283,LA_0014,test,opus_16k,opus@16k
opus_32k,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_2730283.wav,LA_E_2730283,LA_0014,test,opus_32k,opus@32k
g711_ulaw,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_2730283.wav,LA_E_2730283,LA_0014,test,g711_ulaw,g711_ulaw
narrowband_8k,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_2730283.wav,LA_E_2730283,LA_0014,test,narrowband_8k,narrowband
noise_10db,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_2730283.wav,LA_E_2730283,LA_0014,test,noise_10db,noise 10 dB SNR
clean,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_7329050.wav,LA_E_7329050,LA_0022,test,clean,unmodified
opus_16k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_7329050.wav,LA_E_7329050,LA_0022,test,opus_16k,opus@16k
opus_32k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_7329050.wav,LA_E_7329050,LA_0022,test,opus_32k,opus@32k
g711_ulaw,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_7329050.wav,LA_E_7329050,LA_0022,test,g711_ulaw,g711_ulaw
narrowband_8k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_7329050.wav,LA_E_7329050,LA_0022,test,narrowband_8k,narrowband
noise_10db,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_7329050.wav,LA_E_7329050,LA_0022,test,noise_10db,noise 10 dB SNR
clean,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9738610.wav,LA_E_9738610,LA_0047,test,clean,unmodified
opus_16k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9738610.wav,LA_E_9738610,LA_0047,test,opus_16k,opus@16k
opus_32k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9738610.wav,LA_E_9738610,LA_0047,test,opus_32k,opus@32k
g711_ulaw,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9738610.wav,LA_E_9738610,LA_0047,test,g711_ulaw,g711_ulaw
narrowband_8k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9738610.wav,LA_E_9738610,LA_0047,test,narrowband_8k,narrowband
noise_10db,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9738610.wav,LA_E_9738610,LA_0047,test,noise_10db,noise 10 dB SNR
clean,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8494256.wav,LA_E_8494256,LA_0046,test,clean,unmodified
opus_16k,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8494256.wav,LA_E_8494256,LA_0046,test,opus_16k,opus@16k
opus_32k,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8494256.wav,LA_E_8494256,LA_0046,test,opus_32k,opus@32k
g711_ulaw,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8494256.wav,LA_E_8494256,LA_0046,test,g711_ulaw,g711_ulaw
narrowband_8k,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8494256.wav,LA_E_8494256,LA_0046,test,narrowband_8k,narrowband
noise_10db,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8494256.wav,LA_E_8494256,LA_0046,test,noise_10db,noise 10 dB SNR
clean,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_2242193.wav,LA_E_2242193,LA_0003,test,clean,unmodified
opus_16k,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_2242193.wav,LA_E_2242193,LA_0003,test,opus_16k,opus@16k
opus_32k,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_2242193.wav,LA_E_2242193,LA_0003,test,opus_32k,opus@32k
g711_ulaw,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_2242193.wav,LA_E_2242193,LA_0003,test,g711_ulaw,g711_ulaw
narrowband_8k,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_2242193.wav,LA_E_2242193,LA_0003,test,narrowband_8k,narrowband
noise_10db,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_2242193.wav,LA_E_2242193,LA_0003,test,noise_10db,noise 10 dB SNR
clean,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8821810.wav,LA_E_8821810,LA_0045,test,clean,unmodified
opus_16k,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8821810.wav,LA_E_8821810,LA_0045,test,opus_16k,opus@16k
opus_32k,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8821810.wav,LA_E_8821810,LA_0045,test,opus_32k,opus@32k
g711_ulaw,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8821810.wav,LA_E_8821810,LA_0045,test,g711_ulaw,g711_ulaw
narrowband_8k,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8821810.wav,LA_E_8821810,LA_0045,test,narrowband_8k,narrowband
noise_10db,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8821810.wav,LA_E_8821810,LA_0045,test,noise_10db,noise 10 dB SNR
clean,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9991246.wav,LA_E_9991246,LA_0036,test,clean,unmodified
opus_16k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9991246.wav,LA_E_9991246,LA_0036,test,opus_16k,opus@16k
opus_32k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9991246.wav,LA_E_9991246,LA_0036,test,opus_32k,opus@32k
g711_ulaw,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9991246.wav,LA_E_9991246,LA_0036,test,g711_ulaw,g711_ulaw
narrowband_8k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9991246.wav,LA_E_9991246,LA_0036,test,narrowband_8k,narrowband
noise_10db,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9991246.wav,LA_E_9991246,LA_0036,test,noise_10db,noise 10 dB SNR
clean,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8092508.wav,LA_E_8092508,LA_0037,test,clean,unmodified
opus_16k,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8092508.wav,LA_E_8092508,LA_0037,test,opus_16k,opus@16k
opus_32k,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8092508.wav,LA_E_8092508,LA_0037,test,opus_32k,opus@32k
g711_ulaw,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8092508.wav,LA_E_8092508,LA_0037,test,g711_ulaw,g711_ulaw
narrowband_8k,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8092508.wav,LA_E_8092508,LA_0037,test,narrowband_8k,narrowband
noise_10db,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8092508.wav,LA_E_8092508,LA_0037,test,noise_10db,noise 10 dB SNR
clean,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_4721032.wav,LA_E_4721032,LA_0034,test,clean,unmodified
opus_16k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_4721032.wav,LA_E_4721032,LA_0034,test,opus_16k,opus@16k
opus_32k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_4721032.wav,LA_E_4721032,LA_0034,test,opus_32k,opus@32k
g711_ulaw,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_4721032.wav,LA_E_4721032,LA_0034,test,g711_ulaw,g711_ulaw
narrowband_8k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_4721032.wav,LA_E_4721032,LA_0034,test,narrowband_8k,narrowband
noise_10db,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_4721032.wav,LA_E_4721032,LA_0034,test,noise_10db,noise 10 dB SNR
clean,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8560803.wav,LA_E_8560803,LA_0023,test,clean,unmodified
opus_16k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8560803.wav,LA_E_8560803,LA_0023,test,opus_16k,opus@16k
opus_32k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8560803.wav,LA_E_8560803,LA_0023,test,opus_32k,opus@32k
g711_ulaw,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8560803.wav,LA_E_8560803,LA_0023,test,g711_ulaw,g711_ulaw
narrowband_8k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8560803.wav,LA_E_8560803,LA_0023,test,narrowband_8k,narrowband
noise_10db,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8560803.wav,LA_E_8560803,LA_0023,test,noise_10db,noise 10 dB SNR
clean,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_6403810.wav,LA_E_6403810,LA_0047,test,clean,unmodified
opus_16k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_6403810.wav,LA_E_6403810,LA_0047,test,opus_16k,opus@16k
opus_32k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_6403810.wav,LA_E_6403810,LA_0047,test,opus_32k,opus@32k
g711_ulaw,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_6403810.wav,LA_E_6403810,LA_0047,test,g711_ulaw,g711_ulaw
narrowband_8k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_6403810.wav,LA_E_6403810,LA_0047,test,narrowband_8k,narrowband
noise_10db,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_6403810.wav,LA_E_6403810,LA_0047,test,noise_10db,noise 10 dB SNR
clean,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5128710.wav,LA_E_5128710,LA_0031,test,clean,unmodified
opus_16k,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5128710.wav,LA_E_5128710,LA_0031,test,opus_16k,opus@16k
opus_32k,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5128710.wav,LA_E_5128710,LA_0031,test,opus_32k,opus@32k
g711_ulaw,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5128710.wav,LA_E_5128710,LA_0031,test,g711_ulaw,g711_ulaw
narrowband_8k,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5128710.wav,LA_E_5128710,LA_0031,test,narrowband_8k,narrowband
noise_10db,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5128710.wav,LA_E_5128710,LA_0031,test,noise_10db,noise 10 dB SNR
clean,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5291309.wav,LA_E_5291309,LA_0026,test,clean,unmodified
opus_16k,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5291309.wav,LA_E_5291309,LA_0026,test,opus_16k,opus@16k
opus_32k,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5291309.wav,LA_E_5291309,LA_0026,test,opus_32k,opus@32k
g711_ulaw,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5291309.wav,LA_E_5291309,LA_0026,test,g711_ulaw,g711_ulaw
narrowband_8k,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5291309.wav,LA_E_5291309,LA_0026,test,narrowband_8k,narrowband
noise_10db,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5291309.wav,LA_E_5291309,LA_0026,test,noise_10db,noise 10 dB SNR
clean,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_6267459.wav,LA_E_6267459,LA_0041,test,clean,unmodified
opus_16k,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_6267459.wav,LA_E_6267459,LA_0041,test,opus_16k,opus@16k
opus_32k,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_6267459.wav,LA_E_6267459,LA_0041,test,opus_32k,opus@32k
g711_ulaw,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_6267459.wav,LA_E_6267459,LA_0041,test,g711_ulaw,g711_ulaw
narrowband_8k,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_6267459.wav,LA_E_6267459,LA_0041,test,narrowband_8k,narrowband
noise_10db,A12,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_6267459.wav,LA_E_6267459,LA_0041,test,noise_10db,noise 10 dB SNR
clean,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_7794208.wav,LA_E_7794208,LA_0014,test,clean,unmodified
opus_16k,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_7794208.wav,LA_E_7794208,LA_0014,test,opus_16k,opus@16k
opus_32k,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_7794208.wav,LA_E_7794208,LA_0014,test,opus_32k,opus@32k
g711_ulaw,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_7794208.wav,LA_E_7794208,LA_0014,test,g711_ulaw,g711_ulaw
narrowband_8k,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_7794208.wav,LA_E_7794208,LA_0014,test,narrowband_8k,narrowband
noise_10db,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_7794208.wav,LA_E_7794208,LA_0014,test,noise_10db,noise 10 dB SNR
clean,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8742757.wav,LA_E_8742757,LA_0045,test,clean,unmodified
opus_16k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8742757.wav,LA_E_8742757,LA_0045,test,opus_16k,opus@16k
opus_32k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8742757.wav,LA_E_8742757,LA_0045,test,opus_32k,opus@32k
g711_ulaw,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8742757.wav,LA_E_8742757,LA_0045,test,g711_ulaw,g711_ulaw
narrowband_8k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8742757.wav,LA_E_8742757,LA_0045,test,narrowband_8k,narrowband
noise_10db,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8742757.wav,LA_E_8742757,LA_0045,test,noise_10db,noise 10 dB SNR
clean,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1377579.wav,LA_E_1377579,LA_0027,test,clean,unmodified
opus_16k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1377579.wav,LA_E_1377579,LA_0027,test,opus_16k,opus@16k
opus_32k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1377579.wav,LA_E_1377579,LA_0027,test,opus_32k,opus@32k
g711_ulaw,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1377579.wav,LA_E_1377579,LA_0027,test,g711_ulaw,g711_ulaw
narrowband_8k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1377579.wav,LA_E_1377579,LA_0027,test,narrowband_8k,narrowband
noise_10db,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1377579.wav,LA_E_1377579,LA_0027,test,noise_10db,noise 10 dB SNR
clean,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_3197219.wav,LA_E_3197219,LA_0043,test,clean,unmodified
opus_16k,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_3197219.wav,LA_E_3197219,LA_0043,test,opus_16k,opus@16k
opus_32k,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_3197219.wav,LA_E_3197219,LA_0043,test,opus_32k,opus@32k
g711_ulaw,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_3197219.wav,LA_E_3197219,LA_0043,test,g711_ulaw,g711_ulaw
narrowband_8k,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_3197219.wav,LA_E_3197219,LA_0043,test,narrowband_8k,narrowband
noise_10db,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_3197219.wav,LA_E_3197219,LA_0043,test,noise_10db,noise 10 dB SNR
clean,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1960810.wav,LA_E_1960810,LA_0044,test,clean,unmodified
opus_16k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1960810.wav,LA_E_1960810,LA_0044,test,opus_16k,opus@16k
opus_32k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1960810.wav,LA_E_1960810,LA_0044,test,opus_32k,opus@32k
g711_ulaw,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1960810.wav,LA_E_1960810,LA_0044,test,g711_ulaw,g711_ulaw
narrowband_8k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1960810.wav,LA_E_1960810,LA_0044,test,narrowband_8k,narrowband
noise_10db,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1960810.wav,LA_E_1960810,LA_0044,test,noise_10db,noise 10 dB SNR
clean,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5816777.wav,LA_E_5816777,LA_0034,test,clean,unmodified
opus_16k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5816777.wav,LA_E_5816777,LA_0034,test,opus_16k,opus@16k
opus_32k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5816777.wav,LA_E_5816777,LA_0034,test,opus_32k,opus@32k
g711_ulaw,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5816777.wav,LA_E_5816777,LA_0034,test,g711_ulaw,g711_ulaw
narrowband_8k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5816777.wav,LA_E_5816777,LA_0034,test,narrowband_8k,narrowband
noise_10db,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5816777.wav,LA_E_5816777,LA_0034,test,noise_10db,noise 10 dB SNR
clean,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_4594626.wav,LA_E_4594626,LA_0038,test,clean,unmodified
opus_16k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_4594626.wav,LA_E_4594626,LA_0038,test,opus_16k,opus@16k
opus_32k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_4594626.wav,LA_E_4594626,LA_0038,test,opus_32k,opus@32k
g711_ulaw,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_4594626.wav,LA_E_4594626,LA_0038,test,g711_ulaw,g711_ulaw
narrowband_8k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_4594626.wav,LA_E_4594626,LA_0038,test,narrowband_8k,narrowband
noise_10db,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_4594626.wav,LA_E_4594626,LA_0038,test,noise_10db,noise 10 dB SNR
clean,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1823511.wav,LA_E_1823511,LA_0029,test,clean,unmodified
